"CORRECTED TRANSCRIPT: General Electric Co.(GE-US), Investor Meeting - GE Capital, 15-November-2013 10:00 AM ET","GE-US","FCST","10:42pm","16-Nov-13"
"Follow-up: Highlights from GE Capital Investor Meeting presentation","GE-US","SA"," 7:31am","15-Nov-13"
"Amphenol Corp agreed to acquire GE Advanced Sensors","GE-US,APH-US,0BJP...","FFW"," 7:15am","15-Nov-13"
"General Electric says Q4 remains on track - GE Capital meeting presentation","GE-US","SA"," 7:12am","15-Nov-13"
"General Electric to pursue IPO of its North American Retail Finance Business -- 8K","GE-US","SA"," 6:07am","15-Nov-13"
"GENERAL ELECTRIC CO files (8-K) Current report: Item 8.01 - Other Events, for period end 15-Nov-13 (GE-US)","GE-US,GEC-US,GE","EDG"," 6:02am","15-Nov-13"
"GE Selected to Join HP's AllianceOne Partner Program; GE Technology Deployed to Support EcoPOD Modular Data Centers","GE-US,GE","BW"," 7:00am","14-Nov-13"
"CORRECTED TRANSCRIPT: General Electric Co.(GE-US), Goldman Sachs Industrials Conference, 13-November-2013 2:00 PM ET","GE-US","FCST"," 6:36pm","13-Nov-13"
"GENERAL ELECTRIC CO files (13F-HR) Quarterly holdings of institutional managers, for period end 30-Sep-13 (GE-US)","GE-US,GEC-US,GE","EDG"," 9:49am","13-Nov-13"
"Purdue, GE to Partner on Commercializing Purdue Innovations, Technologies","GE-US","BW"," 7:00am","13-Nov-13"
"GE & Quirky Expand Partnership to Grow New Line of Connected Devices & Accelerate WINK Consumer Platform","GE-US,00C5XK-E,GE","BW"," 4:00am","13-Nov-13"
"E.ON Climate & Renewables to Install GE's Brilliant PowerUp* Platform across Five Wind Farms","09BGTJ-E,GE-US","BW"," 7:00am","12-Nov-13"
"GE's Power Conversion acquires Chilean company IDT","GE-US","SA","12:58pm","11-Nov-13"
"GE Aeroderivative Gas Turbines Enter Commercial Operation in Krasnodar Region, Russia; Will Help Provide Power during Peak Times of the 2014 Sochi Olympic Games","GE-US,GE","BW"," 6:00am","11-Nov-13"
"General Electric Co.(GE-US) Schedules Investor Meeting for 18-December-2013 3:00 PM ET","GE-US","FCST","11:50am","7-Nov-13"
"General Electric Co.(GE-US) Schedules Credit Suisse Global Industrials Conference for 4-December-2013 2:00 PM ET","GE-US","FCST","11:48am","7-Nov-13"
"GE Canada Investing in Technology and People to Accelerate Environmental Performance of Alberta Oil Sands","GE-US","CNW","10:00am","7-Nov-13"
"GE's Expanded Fridge Pharmaceutical Filter Lineup Delivers Freshest Water in the Land","GE-US,GE","BW"," 8:18am","7-Nov-13"
"GE's Critical Power Business Introduces High-Efficiency, 600-Watt Bus Converters","GE-US","MW"," 7:00am","7-Nov-13"
"GE Researchers Experiment with 3D Painting to Build Up and Repair Parts","GE-US,GE","BW"," 6:20am","7-Nov-13"
"GE Invests in the Future with Controls Convergence Strategy","GE-US,GE","BW"," 6:45am","6-Nov-13"
"CLARCOR Inc agreed to acquire GE Power &amp; Water /Air Filtration Bus/","GE-US,CLC-US,088S...","FFW"," 2:35am","6-Nov-13"
"Sasol, GE Develop New Water Technology, Boosting Gas-to-Liquids (GTL) Value Proposition","088SJC-E,SOL-ZA,G...","PRN"," 1:30am","6-Nov-13"
"GE and Trilliant Help to Deliver Benefits to Consumers of the Largest Distribution Utility in the Philippines","GE-US,MER-PH","PRN"," 8:00am","5-Nov-13"
"GE Capital Increases Existing Credit Facility For Infraredx, Inc. to $20 Million","006FD2-E,GE-US","BW"," 5:00am","5-Nov-13"
"CLARCOR Agrees to Acquire Air Filtration Business from G.E. Power and Water","088SJC-E,GE-US,CL...","BW"," 4:00am","5-Nov-13"
"Reviewed.com Names New GE French Door Models 'Best Refrigerator of the Year'","GE-US,GE","BW"," 6:51am","4-Nov-13"
"GENERAL ELECTRIC CO files (10-Q) Basic quarterly filing, for period end 30-Sep-13 (GE-US)","GE-US,GEC-US,GE","EDG"," 2:05pm","1-Nov-13"
"General Electric Co: 10-Q FactSet Blackline Report for period ending 09/30/2013","GE-US","FBLK"," 2:05pm","1-Nov-13"
"GE Technology to Repower Footprint Power's Salem Harbor Station, Reducing Emissions and Ensuring Reliable Electric Service for Greater Boston Area","GE-US","BW"," 7:59am","1-Nov-13"
"GE Atlanta Brings an Educational Extreme Makeover to Marietta School","GE-US,GE","BW","11:06am","31-Oct-13"
"General Electric Co.(GE-US) Schedules Q4 2013 Earnings Release for 17-January-2014","GE-US","FCST"," 8:50am","31-Oct-13"
"Russian Cement Factory Once Again Turns to GE's Gas Engine Technology to Boost Production Capacity for Construction Projects","GE-US,088SJC-E,GE","BW"," 6:00am","30-Oct-13"
"Cembra Money Bank AG prices IPO at CHF 51/sh implying placement volume CHF 918M","GE-US,CMBN-CH","SA","11:54pm","29-Oct-13"
"TOTAL S.A. Chooses GE's Proficy Monitoring & Analysis Suite to Reduce Production Losses and Decrease Maintenance Costs","FP-FR,GE-US","BW"," 8:07am","29-Oct-13"
"California's Discovery Science Center Selects GE Energy Storage System for Southern California Edison Project","GE-US,GE","BW"," 8:00am","29-Oct-13"
"Vietnam Airlines, GE seal 1.7b USD engine deal (Vietnam News Agency)","A.1073285186-US,G...","IA"," 9:01pm","28-Oct-13"
"General Electric to build, lease jet engines to Vietnam Airlines for Boeing (BA) 787 Dreamliner fleet under $1.7B contract -- WSJ","GE-US","SA","10:46am","28-Oct-13"
"General Electric target raised to $29 from $27 at Credit Suisse","GE-US","SA"," 6:25am","28-Oct-13"
"GE Healthcare's Vizamyl to be commercially available in 2014","GE-US","SA","10:47am","25-Oct-13"
"FDA approves Vizamyl (flutemetamol F 18 injection) PET imaging agent for Alzheimers Disease","GE-US,LLY-US","SA"," 7:46am","25-Oct-13"
"GE Money Bank IPO to be priced at upper end of range at CHF 48-51/share - Reuters","GE-US","SA"," 6:04pm","24-Oct-13"
"GE Introduces DC/DC Converters for Wireless and Telecommunications Network Applications","GE-US","MW"," 8:01am","24-Oct-13"
"General Electric Co.(GE-US) Schedules Morningstar Management Behind the Moat Conference for 7-November-2013 4:25 PM ET","GE-US","FCST"," 7:58am","24-Oct-13"
"(RNS)  APR Energy PLC  Publication of Prospectus","GE-US,APR-GB,GB00...","FECA"," 7:46am","23-Oct-13"
"GE: Time to Rethink Electric Utility Regulation","GE-US","BW"," 6:57am","23-Oct-13"
"APR Energy Plc agreed to acquire GE Power &amp; Water /Power Rental Bus/","GE-US,APR-GB,088S...","FFW"," 4:15am","23-Oct-13"
"APR Energy (APR.LN) agrees to purchase General Electric's power-rental business for $314M","GE-US,APR-GB","SA","11:19pm","22-Oct-13"
"APR Energy Announces Strategic Alliance with GE in Fast-Track Turnkey Power","APR-GB,GE-US","PRN","11:15pm","22-Oct-13"
"(RNS)  APR Energy PLC  Acquisition of GE Company's Power Rental Business","GE-US,APR-GB,GB00...","FECA","11:00pm","22-Oct-13"
"GE and Nextant Aerospace Announce Strategy to Bring New GE-Powered Aircraft to Market","080J6Z-E,GE-US","PRN"," 3:00pm","21-Oct-13"
"Unison Designs New H-Series Electronic Engine Control","GE-US,05S02S-E,GE","BW"," 1:59pm","21-Oct-13"
"General Electric Co.(GE-US) Schedules Goldman Sachs Industrials Conference for 13-November-2013 2:00 PM ET","GE-US","FCST"," 7:50am","21-Oct-13"
"General Electric Co.(GE-US) Schedules Q4 2013 Earnings Call for 17-January-2014 8:30 AM ET","GE-US","FCST"," 7:02am","21-Oct-13"
"Analyst's Notes >> GENERAL ELECTRIC CO (Argus Research) 5 pages","GE-US,MORN-US,DRQ...","FRC"," 6:41am","21-Oct-13"
"General Electric added to U.S. Focus List at Citi","GE-US,HON-US","SA"," 3:21am","21-Oct-13"
"CALLSTREET REPORT: General Electric Co.(GE-US), Q3 2013 Earnings Call, 18-October-2013 8:30 AM ET","GE-US","FCST"," 9:54am","18-Oct-13"
"Early Street Takeaways - GE Q3 Earnings","GE-US","SA"," 6:55am","18-Oct-13"
"GENERAL ELECTRIC CO files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 18-Oct-13 (GE-US)","GE-US,GEC-US,GE","EDG"," 4:30am","18-Oct-13"
"StreetAccount Metrics Recap - GE Q3 Earnings","GE-US","SA"," 3:37am","18-Oct-13"
"General Electric reports Q3 EPS $0.36 ex-items vs FactSet $0.35","GE-US","SA"," 3:31am","18-Oct-13"
"GE Reports 3Q'13 Operating EPS $0.36, Revenues $35.7B; Industrial segment margins +120 basis points; Orders +19%; Record backlog of $229B","GE-US,GE","BW"," 3:30am","18-Oct-13"
"StreetAccount Consensus Metrics Preview - GE Q3 Earnings","GE-US","SA"," 8:24am","17-Oct-13"
"General Electric's problem transporting drilling equipment - WSJ","GE-US,CVE-CA,FP-F...","SA"," 7:56pm","16-Oct-13"
"GENERAL ELECTRIC CO files (8-K) Current report: Item 8.01 - Other Events, for period end 16-Oct-13 (GE-US)","GE-US,GEC-US,GE","EDG"," 2:00pm","16-Oct-13"
"Four Major Corporations Adopt Public Relations Research Standards","GM-US,0768YZ-E,LU...","PRN"," 7:00am","16-Oct-13"
"State of Illinois, Manufacturers and Educators Join Forces to Help Veterans Get Skills for Careers in Advanced Manufacturing","GE-US","BW"," 6:30am","16-Oct-13"
"GE Milestone: Smart Metering Operations Suite Achieves Oracle Exadata Optimized Status","GE-US,GE","BW","11:00pm","15-Oct-13"
"GE Money Bank sets indicative IPO price range of CHF43-51 per share","GE-US","SA","10:22pm","15-Oct-13"
"CLARIFICATION of Gazzang Press Release","0B8SFK-E,GE-US","BW"," 5:03pm","15-Oct-13"
"GE Supplying Gas Engines for Israeli Wastewater Treatment Plant Biogas Energy Project","GE-US","BW"," 8:41am","15-Oct-13"
"Get Skills to Work Coalition Announces Partnership with Manpower in Conjunction with One-Year Anniversary","06NLP1-E,MAN-US,G...","PRN"," 5:01am","14-Oct-13"
"Openbase Inc agreed to acquire GE Real Estate Corp (South Korea)","GE-US,049480-KR,0...","FFW"," 2:35am","14-Oct-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,0BH5M3-E","FECA"," 5:08am","11-Oct-13"
"DJ General Electric Company Director/PDMR -2-","DKC-US,GE","DJRN"," 5:08am","11-Oct-13"
"Leading Global Conglomerate to Deploy Amber Road's GTM Solution Across all Worldwide Business Units","05N2P4-E,GE-US","BW"," 6:00am","10-Oct-13"
"Vice Chmn HEINTZELMAN -Initial Statement of Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:25pm","9-Oct-13"
"Let Me Count The Waves: New GE Dishwasher Has 102 Cleaning Jets to Thoroughly Clean Your Dishes","GE-US,GE","BW"," 8:21am","9-Oct-13"
"GE Invests $1.7 Million to Strengthen Regional Presence in North Carolina and Streamline Product Development and Production Processes; Hosts Grand Opening of Collaborative Facility in Cary, NC","GE-US,GE","BW"," 6:45am","9-Oct-13"
"AT&T And GE Sign Global Alliance Agreement For Machine-To-Machine Solutions","T-US,GE-US","PRN"," 6:09am","9-Oct-13"
"GE Launches 14 New Industrial Internet Predictivity Technologies to Improve Outcomes For Aviation, Oil & Gas, Transportation, Healthcare and Energy","GE-US,GE","BW"," 6:09am","9-Oct-13"
"McLean's Mountain Wind Farm to be Powered by GE Turbines","GE-US","CNW"," 2:15pm","8-Oct-13"
"GE Marine Unveils Ecomagination-Qualified 12V250 Marine Diesel Engine to Meet EPA Tier 4i and IMO Tier III Emissions without Exhaust After-Treatment","GE-US,GE","BW"," 7:29am","8-Oct-13"
"General Electric resumed neutral at Goldman Sachs","GE-US","SA"," 1:34am","7-Oct-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA","11:00pm","6-Oct-13"
"DJ General Electric Company Director/PDMR -2-","DKC-US,GE","DJRN","11:00pm","6-Oct-13"
"Dir WARNER III Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:59pm","3-Oct-13"
"Dir TISCH Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:58pm","3-Oct-13"
"Dir SWIERINGA Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:53pm","3-Oct-13"
"Dir SCHAPIRO Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:52pm","3-Oct-13"
"Dir LAZARUS Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:51pm","3-Oct-13"
"Dir MULVA Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:51pm","3-Oct-13"
"Dir LARSEN Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:50pm","3-Oct-13"
"Dir LANE Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:50pm","3-Oct-13"
"Dir JUNG Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:49pm","3-Oct-13"
"Dir HOCKFIELD Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:49pm","3-Oct-13"
"Dir FUDGE Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:48pm","3-Oct-13"
"Dir DSOUZA Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:47pm","3-Oct-13"
"Dir DEKKERS Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:47pm","3-Oct-13"
"Dir CASH JR Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:46pm","3-Oct-13"
"Dir BRENNAN Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:46pm","3-Oct-13"
"Dir BEATTIE Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG","12:45pm","3-Oct-13"
"GE Recognizes National Hispanic Heritage Month; GE's Hispanic Forum Continues its Nationwide Support of Young Hispanic Achievers","GE-US,GE","BW"," 6:00am","3-Oct-13"
"GE's New FlexEfficiency* Advantage and LifeMax* Advantage Platforms Unlock Full Performance, Value of Installed Gas Turbines","GE-US,GE","BW"," 5:00am","3-Oct-13"
"GE's High-Performing Advanced Gas Path Solution Expanded to 9F-3, 9E Gas Turbine Fleets and Will Deliver More Power to Growing Asia Region and Beyond","GE-US,GE","BW"," 5:00am","3-Oct-13"
"GE Money Bank announces its intention for an IPO in Q4","GE-US,CMBN-CH","SA","10:58pm","2-Oct-13"
"GE to Provide Close to $600 Million in Turbomachinery Equipment for Russia's Yamal LNG Megaproject","08GF6F-E,NVTK-RU,...","BW"," 7:00am","2-Oct-13"
"GE Capital Expanding Inventory Financing in Foodservice Equipment Industry","GE-US,GE","BW"," 5:00am","2-Oct-13"
"Caplin & Drysdale Enhances Tax Practice with Three Lateral Hires","06V43T-E,GE-US","PRN"," 7:17am","1-Oct-13"
"Elam Named GE Foundation President","GE-US","BW"," 6:30am","1-Oct-13"
"GE Driving Natural Gas Vehicle Adoption in Canada; GE's CNG In A Box™ System Chosen for Canadian Natural Gas Fueling Stations","GE-US","CNW"," 5:00am","1-Oct-13"
"GE's LED Replacement Lamps Make Diamonds and Savings Shine at Riddle's Jewelry Stores","GE-US,05M3V7-E,GE","BW","10:41am","30-Sep-13"
"This Cooking Season, Consumers can Roast, Toast and Host with New GE Appliances","09P2YS-E,GE-US","BW"," 7:00am","30-Sep-13"
"GE Healthcare's National Network of Radiopharmacies Receives Joint Commission Accreditation","GE-US","BW"," 5:30am","30-Sep-13"
"GE Capital Provides $110 Million to Arthur Schuman, Inc.","GE-US,GE","BW"," 5:00am","30-Sep-13"
"GE Transportation Touts Engines, Fuel Technology and Web Applications at Railway Interchange 2013","09XKKT-E,GE-US","BW"," 3:00am","30-Sep-13"
"GE Healthcare Announces Agreement with Research Group at Karolinska Institutet, Sweden to Provide Next Generation Sequencing Services","05Z5D4-E,GE-US","BW"," 1:00am","27-Sep-13"
"General Electric Co. (GE-US) - Interim Report for the Period Ending 30-Jun-2013 (Japanese)","GE-US","FFR"," 8:08am","25-Sep-13"
"GE Capital and Slate's Roadshow for Growth Comes to Los Angeles","06133B-E,GE-US,GH...","BW"," 7:00am","25-Sep-13"
"GE Capital Provides $100 Million Credit Facility to Help Franchisees Carry Out Wendy's® Rebranding","WEN-US,GE-US","BW"," 5:00am","25-Sep-13"
"GE Healthcare Life Sciences to Build KUBio Modular Biopharmaceutical Factory for JHL Biotech in China","GE-US,GE,US369604...","BW"," 1:35am","25-Sep-13"
"Saudi Aramco, GE and Tata Consultancy Services announce the first all-female services center for business processes in Saudi Arabia","05VCNG-E,532540-I...","PRN"," 8:12am","24-Sep-13"
"GE Capital and Slate's Roadshow for Growth Comes to Phoenix","GE-US,GEC-US","BW"," 7:00am","24-Sep-13"
"GE and memsys Achieve Technology Milestone for Unconventional Gas Water Treatment","GE-US","GNW","12:43pm","23-Sep-13"
"GE Raises the Bar on Electrical System Performance and Reliability to Support Mission-Critical Electrical Infrastructures of Industrial and Distribution Utilities-Backed by a 10-Year Warranty","GE-US,GE","BW"," 8:26am","23-Sep-13"
"GE signs contracts valued at $2.7B to help power Algeria","GE-US","SA"," 3:10am","23-Sep-13"
"GE and Sonelgaz Affiliate, SPE, Sign Contracts Valued at $2.7 Billion to Help Power Algeria","07FNBQ-E,GE-US","BW"," 3:00am","23-Sep-13"
"Competitive Power Ventures, GE and ArcLight Capital, Announce Financial Closing of $842 Million CPV Woodbridge Energy Center in New Jersey","06RFQ7-E,0624HG-E...","PRN","11:03am","20-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA","11:00pm","19-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA","11:00pm","19-Sep-13"
"DJ General Electric Company Director/PDMR -2-","DKC-US,GE","DJRN","11:00pm","19-Sep-13"
"Dir ROHR -Initial Statement of Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 9:44am","19-Sep-13"
"Boeing, GECAS Finalize Order for 10 787-10 Dreamliners","098GMN-E,GE-US,BA...","PRN"," 5:00am","19-Sep-13"
"CORRECTED TRANSCRIPT: General Electric Co.(GE-US), Morgan Stanley Industrials & Autos Conference, 18-September-2013 1:20 PM ET","GE-US","FCST"," 1:32pm","18-Sep-13"
"GE Names Three to Leadership Positions","GE-US,GE","BW"," 6:30am","18-Sep-13"
"Clean Energy, Ferus Natural Gas Fuels, GE Join Forces to Jointly Deliver Liquefied Natural Gas","CLNE-US,GE-US,00F...","BW"," 6:00am","18-Sep-13"
"GE announces $0.02/sh charge associated with Avio Aero transaction","GE-US","SA"," 5:32am","18-Sep-13"
"GE Update on Avio Aero Transaction","GE-US,GE","BW"," 5:30am","18-Sep-13"
"GE Capital and Slate's Roadshow for Growth Comes to Houston","GE-US,GHC-US","BW"," 5:00am","18-Sep-13"
"Vice Chmn SHERIN Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:25pm","17-Sep-13"
"Vice Chmn RICE Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:24pm","17-Sep-13"
"SVP PETERS Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:24pm","17-Sep-13"
"VP HAUSER Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:23pm","17-Sep-13"
"SVP DENNISTON III Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:22pm","17-Sep-13"
"SVP COMSTOCK Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:22pm","17-Sep-13"
"SVP CASSIDY Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:21pm","17-Sep-13"
"SVP BORNSTEIN Updates Ownership of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:21pm","17-Sep-13"
"GE Capital and Slate's Roadshow for Growth Comes to New Orleans","GE-US,GHC-US","BW"," 5:00am","17-Sep-13"
"GE Signs MOU with China's Endurance Industry for 260 CNG In A Box™ Systems; Opens Shenyang Compressor Facility to Meet Regional Demand for Natural Gas Solutions","GE-US,GE","BW"," 5:00am","17-Sep-13"
"GE Unveils the Ten Global Finalists for its Open Innovation Jet Engine Bracket Design Quest","GE-US,GE","BW"," 4:00am","17-Sep-13"
"SVP PETERS Acquires 4,429 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:57pm","16-Sep-13"
"SVP CASSIDY Acquires 4,493 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:56pm","16-Sep-13"
"Vice Chmn SHERIN Acquires 16,046 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:26pm","16-Sep-13"
"Vice Chmn RICE Acquires 16,046 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:25pm","16-Sep-13"
"Vice Chmn RICE Acquires 16,046 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:24pm","16-Sep-13"
"Vice Chmn NEAL Acquires 9,628 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:23pm","16-Sep-13"
"SVP COMSTOCK Acquires 4,305 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:23pm","16-Sep-13"
"SVP BORNSTEIN Acquires 6,418 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:22pm","16-Sep-13"
"GE Announces Opening of "GE Garages" Manufacturing Fab Lab Space in Chicago","GE-US,0BTV1Y-E,GE","BW"," 1:09pm","16-Sep-13"
"GENERAL ELECTRIC CO files (8-K) Current report: Item 5.02 - Changes in Exec Management, for period end 13-Sep-13 (GE-US)","GE-US,GEC-US,GE","EDG","12:36pm","13-Sep-13"
"James Rohr Joins GE Board of Directors","GE-US,GE","BW","11:55am","13-Sep-13"
"GE Board of Directors Authorizes Regular Quarterly Dividend","GE-US,GE","BW"," 9:26am","13-Sep-13"
"EDF Renewable Energy (EDF.FP) signs turbine supply agreement with General Electric","GE-US,EDF-FR","SA"," 9:17am","12-Sep-13"
"EDF Renewable Energy Signs Turbine Supply Agreement with General Electric","06K8J9-E,GE-US","BW"," 9:00am","12-Sep-13"
"DJ General Electric Company Director/PDMR -2-","DKC-US,GE","DJRN"," 7:07am","12-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA"," 7:06am","12-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA"," 7:06am","12-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA"," 7:04am","12-Sep-13"
"DJ General Electric Company Director/PDMR -2-","DKC-US,GE","DJRN"," 7:04am","12-Sep-13"
"Vice Chmn SHERIN Acquires 10,270 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:21pm","11-Sep-13"
"Vice Chmn RICE Acquires 10,270 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:21pm","11-Sep-13"
"SVP COMSTOCK Acquires 2,870 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:20pm","11-Sep-13"
"SVP CASSIDY Acquires 1,712 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:20pm","11-Sep-13"
"SVP BORNSTEIN Acquires 4,707 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 1:19pm","11-Sep-13"
"Analyst's Notes >> GENERAL ELECTRIC CO (Argus Research) 5 pages","GE-US,MORN-US,DRQ...","FRC"," 6:30am","11-Sep-13"
"Breakthrough Energy Technology Successfully Powers GE Mining Scoop","GE-US,GE","BW"," 5:00am","11-Sep-13"
"More Than $6 Billion in U.S. Simple-Cycle Combustion Turbine Projects to Begin Construction Before 2017, an Industrial Info News Alert","GE-US,06W0FL-E","MW"," 3:20am","11-Sep-13"
"(RNS)  General Elec.  Director/PDMR Shareholding","GE-US,US369604103","FECA"," 7:36am","6-Sep-13"
"General Electric interested in Finmeccanica's stake in Ansaldo STS (STS.IM) if Finmeccanica decides to sell - Reuters","GE-US,034020-KR,F...","SA"," 6:59am","6-Sep-13"
"SVP BORNSTEIN Acquires 5,135 of GENERAL ELECTRIC CO (GE)","GE-US,GEC-US,GE","EDG"," 2:38pm","5-Sep-13"
"Dragon Innovation, Inc. Unveils New Hardware Projects on Hardware Crowdfunding Platform","ARW-US,FSL-US,GE-...","MW"," 4:00am","5-Sep-13"
