"StreetAccount Consensus Metrics Preview - DIS Q4 Earnings","DIS-US","SA"," 8:39am","7-Nov-13"
"Disney's Marvel and Netflix Join Forces to Develop Historic Four Series Epic plus a Miniseries Event Based on Renowned Marvel Characters","DIS-US,NFLX-US","PRN"," 6:15am","7-Nov-13"
"WSJ is cautious on Walt Disney","DIS-US","SA"," 5:15pm","6-Nov-13"
"WALT DISNEY CO/ files (NO ACT) Postponement or waiver  of enforcement action, for period end 29-Oct-13 (DIS-US)","DIS-US,DIS","EDG","10:12am","6-Nov-13"
"Marvel's Thor: The Dark World™ Battles Its Way Into North American IMAX® 3D Theatres Starting Nov. 8","0027NK-E,IMAX-CA,...","PRN","10:30am","5-Nov-13"
"Hallmark Holiday Open House Brings Disney Magic to the Holidays","002Y88-E,DIS-US","PRN"," 6:00am","1-Nov-13"
"WSJ is positive on Walt Disney","DIS-US,CBS-US,FOX...","SA"," 5:20pm","31-Oct-13"
"First Lady Michelle Obama to Give Keynote Address at Disney's 'Veterans Institute' Workshop on November 14","DIS-US,DIS","BW"," 3:30am","28-Oct-13"
"The Walt Disney Company to Build the World's Largest Disney Store in Shanghai, China","DIS-US","PRN","12:01am","25-Oct-13"
"VISITNORWAY by Innovation Norway Joins Forces With Disney to Showcase Stunning Inspiration for the Look of the Upcoming Big-Screen Adventure "Frozen"","06S9MW-E,DIS-US","PRN"," 4:00am","24-Oct-13"
"New independent website cuts through the clutter of Disney vacation planning for Canadians","DIS-US","CNW"," 3:01pm","22-Oct-13"
"Walt Disney Animation Studios' "Frozen" Lets Go With Dynamic Soundtrack","DIS-US","PRN"," 3:00am","22-Oct-13"
"Disney Consumer Products Triples Sales of Disney-Branded Fruits and Vegetables and Showcases New Produce Selection at PMA Fresh Summit Convention & Expo","074NPH-E,DIS-US","BW"," 5:00am","17-Oct-13"
"The Walt Disney Company Recommends Stockholders Reject Below-Market-Price "Mini-Tender Offer" by TRC Capital Corporation","DIS-US,DIS","BW"," 6:25am","15-Oct-13"
"WALT DISNEY CO/ files (8-K) Current report: Items 5.03 - Amendments to Corporate Charters, 9.01 - Financial Statements and Exhibits, for period end 4-Oct-13 (DIS-US)","DIS-US,DIS","EDG"," 2:13pm","8-Oct-13"
"ABC News' Bob Woodruff to Give a Keynote Address at Disney's 'Veterans Institute' Workshop","DIS-US,DIS","BW"," 8:00am","7-Oct-13"
"Isaac Lee Named CEO of Fusion","05KPFM-E,0017SQ-E...","BW"," 1:22pm","4-Oct-13"
"The Walt Disney Co.(DIS-US) Schedules Q4 2013 Earnings Call for 7-November-2013 5:00 PM ET","DIS-US","FCST","10:44am","3-Oct-13"
"The Walt Disney Co.(DIS-US) Schedules Q4 2013 Earnings Release for 7-November-2013 4:15 PM ET","DIS-US","FCST","10:42am","3-Oct-13"
"The Walt Disney Company Executives to Discuss Fiscal Full Year and Fourth Quarter 2013 Financial Results via Webcast","DIS-US,DIS","BW","10:30am","3-Oct-13"
"Dir MATSCHULLAT Acquires 573 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:00pm","2-Oct-13"
"Dir SANDBERG Acquires 783 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:00pm","2-Oct-13"
"Dir LOZANO Acquires 678 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:59pm","2-Oct-13"
"Dir CHEN Acquires 783 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:59pm","2-Oct-13"
"Dir SMITH Acquires 573 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:59pm","2-Oct-13"
"Dir ESTRIN Acquires 573 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:58pm","2-Oct-13"
"Dir LANGHAMMER Acquires 573 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:58pm","2-Oct-13"
"Dir ARNOLD Acquires 573 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:57pm","2-Oct-13"
"Dir LEWIS Acquires 831 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 4:57pm","2-Oct-13"
"WALT DISNEY CO/ files (8-K) Current report: Items 5.02 - Changes in Exec Management, 9.01 - Financial Statements and Exhibits, for period end 27-Sep-13 (DIS-US)","DIS-US,DIS","EDG"," 2:29pm","2-Oct-13"
"WALT DISNEY CO/ files (424B3) Prospectus detailing significant change to previous prospectus (DIS-US)","DIS-US,DIS","EDG"," 3:01am","2-Oct-13"
"Walt Disney/Dish's contract renewal talks hung up Dish's on ad-skipping technology--Bloomberg","DIS-US,CBS-US,CHT...","SA","12:35pm","1-Oct-13"
"Introducing an All-New Disney Villains Beauty Collection Exclusively at Walgreens","DIS-US,074NPH-E,D...","BW"," 8:00am","1-Oct-13"
"DISH and The Walt Disney Company Continue Talks, Extend Contract","DIS-US,DISH-US,DI...","BW"," 5:17pm","30-Sep-13"
"CORRECTED TRANSCRIPT: The Walt Disney Co.(DIS-US), Goldman Sachs Communacopia Conference, 24-September-2013 8:50 AM ET","DIS-US","FCST"," 9:26am","24-Sep-13"
"Stocks mentioned on CNBC's Mad Money with Jim Cramer-- TheStreet.com","AGCO-US,DIS-US","SA"," 6:17pm","23-Sep-13"
"Walt Disney downgraded to equal-weight from overweight at Morgan Stanley","DIS-US","SA"," 2:48am","19-Sep-13"
"The Walt Disney Co.(DIS-US) Schedules Goldman Sachs Communacopia Conference for 24-September-2013 8:50 AM ET","DIS-US","FCST"," 3:38pm","17-Sep-13"
"Bob Iger, Chairman and Chief Executive Officer, The Walt Disney Company, to Speak at the Goldman Sachs 22nd Annual Communacopia Conference","DIS-US,DIS","BW"," 3:00pm","17-Sep-13"
"Disney Publishing Worldwide Brings the Magic of Disney Storytelling to Android","0074CV-E,DIS-US","BW"," 6:00am","16-Sep-13"
"In the Know, Smart Investing in DIS, C, GM and JCP","DIS-US,C-US","MW"," 2:00am","16-Sep-13"
"Fitch Affirms Disney's IDR at 'A'; Outlook Stable","DIS-US","BW"," 2:03pm","13-Sep-13"
"CORRECTED TRANSCRIPT: The Walt Disney Co.(DIS-US), Bank of America Merrill Lynch Media, Communications & Entertainment Conference, 12-September-2013 1:30 PM ET","DIS-US","FCST"," 3:56pm","12-Sep-13"
"Walt Disney to undertake significant share repurchase - Bloomberg","DIS-US","SA","10:41am","12-Sep-13"
"Disney Offers Free 'Veterans Institute' Workshop to Encourage and Support Hiring of Military Veterans","DIS-US,DIS","BW"," 8:00am","10-Sep-13"
"Jay Rasulo, Senior Executive Vice President and Chief Financial Officer, The Walt Disney Company, to Speak at the Bank of America Merrill Lynch 2013 Media, Communications & Entertainment Conference","DIS-US,DIS","BW","10:15am","5-Sep-13"
"Dish Network (DISH), Walt Disney (DIS) negotiating renewal of ESPN agreement - WSJ","05KXTZ-E,DISH-US,...","SA"," 7:59pm","4-Sep-13"
"The Walt Disney Co.(DIS-US) Schedules Bank of America Merrill Lynch Media, Communications & Entertainment Conference for 12-September-2013 1:30 PM ET","DIS-US","FCST"," 9:52am","28-Aug-13"
"Disney Infinity could be tonic to save Disney Interactive's money-losing wounds - WSJ","DIS-US,ATVI-US","SA"," 8:11pm","15-Aug-13"
"Marvel's Thor: The Dark World™ Hammers Into IMAX® 3D Theatres Internationally Starting Oct. 30","0027NK-E,IMAX-CA,...","PRN"," 8:00am","15-Aug-13"
"Ownership Updates: WALT DISNEY CO  COM (DIS) for 15-Aug-2013","DIS-US,25468710","FIO"," 2:30am","15-Aug-13"
"Tiffany Rende Named Senior Vice President, Corporate Alliances of The Walt Disney Company","DIS-US,DIS","BW","11:00am","12-Aug-13"
"Analyst's Notes >> WALT DISNEY CO (Argus Research) 5 pages","DIS-US,MORN-US,16...","FRC"," 6:24am","8-Aug-13"
"Disney Interactive Puts the Magic of Animation at Your Fingertips with New Interactive iPad App","DIS-US","PRN"," 6:00am","8-Aug-13"
"Street Takeaways - DIS Q3 Earnings","DIS-US","SA"," 7:20am","7-Aug-13"
"CALLSTREET REPORT: The Walt Disney Co.(DIS-US), Q3 2013 Earnings Call, 6-August-2013 5:00 PM ET","DIS-US","FCST"," 9:06pm","6-Aug-13"
"Walt Disney's expected loss on Lone Ranger illustrates high-risk, high-return of its "tentpole" strategy - WSJ","DIS-US","SA"," 7:29pm","6-Aug-13"
"The Walt Disney Co. (DIS-US) - Preliminary Interim Report for the Period Ending 29-Jun-2013 (English)","DIS-US","FFR"," 2:33pm","6-Aug-13"
"WALT DISNEY CO/ files (10-Q) Basic quarterly filing, for period end 29-Jun-13 (DIS-US)","DIS-US,DIS","EDG"," 2:05pm","6-Aug-13"
"WALT DISNEY CO/: 10-Q FactSet Blackline Report for period ending 6/29/2013","DIS-US","FBLK"," 2:05pm","6-Aug-13"
"StreetAccount Metrics Recap - DIS Q3 Earnings","DIS-US","SA"," 1:19pm","6-Aug-13"
"WALT DISNEY CO/ files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 6-Aug-13 (DIS-US)","DIS-US,DIS","EDG"," 1:18pm","6-Aug-13"
"CLARIFICATION: Walt Disney reports Q3 EPS $1.03, ex-items","DIS-US","SA"," 1:17pm","6-Aug-13"
"Walt Disney reports Q3 EPS $1.03 vs FactSet $1.01","DIS-US","SA"," 1:16pm","6-Aug-13"
"The Walt Disney Company Reports Third Quarter Earnings for Fiscal 2013","DIS-US,DIS","BW"," 1:15pm","6-Aug-13"
"The ABC Television Network & Marvel Entertainment Network Presents a Special Screening of Marvel's Agents of S.H.I.E.L.D. at D23 Expo 2013","070S7N-E,0027NK-E...","BW","10:00am","6-Aug-13"
"Soar to the Skies as Disney Interactive Launches "Disney Planes" the Video Game","006ZBQ-E,DIS-US","BW"," 7:00am","6-Aug-13"
"Disney, Hallmark and Marvel Introduce New Dream Party Product Collection Making Parties More Fun for Kids & Planning Simple for Parents","MVL-US,002Y88-E,0...","BW"," 6:00am","6-Aug-13"
"StreetAccount Consensus Metrics Preview - DIS Q3 Earnings","DIS-US","SA"," 2:17pm","5-Aug-13"
"Walt Disney Records Celebrates The Upcoming 35th Anniversary Of The Muppet Movie Original Motion Picture Soundtrack","DIS-US","PRN","10:00am","1-Aug-13"
"Disney and Marvel Make Back to School Fun and Stylish for All Ages","MVL-US,074NPH-E,D...","BW"," 6:00am","1-Aug-13"
"Three-Time Grammy®-Winning Composer Mark Mancina Makes Score Soar With Planes Soundtrack","DIS-US","PRN","12:56pm","30-Jul-13"
"Disneyland Resort Debuts 'World of Color -- Winter Dreams,' a Merry New Spectacular for 2013 Holiday Season","07WTQQ-E,DIS-US","PRN","10:10am","25-Jul-13"
"Disney Celebrates Disney's Planes with Interactive New Toy Collection, Lifestyle Products and More Landing at Retail This Month","074NPH-E,DIS,US25...","BW"," 6:00am","25-Jul-13"
"Perfect Trade Setups, How to Play DIS, SNDK, EMC and MMM","DIS-US,SNDK-US","MW"," 4:00am","25-Jul-13"
"The ABC Television Network Presents Exclusive Screenings and Q&As with the Creative Forces Behind TV's Exciting New Fall Shows at D23 Expo 2013","070S7N-E,DIS-US","BW"," 6:00am","24-Jul-13"
"Hasbro (HAS) and Disney (DIS) expand strategic merchandising relationship for major entertainment properties","DIS-US,HAS-US","SA"," 3:37am","22-Jul-13"
"Hasbro and Disney Expand Strategic Merchandising Relationship for Major Entertainment Properties","HAS-US,DIS-US,HAS...","BW"," 3:35am","22-Jul-13"
"Walt Disney Records To Release Out-Of-Print Classic Albums And Soundtracks Through Amazon's CreateSpace Service","DIS-US","PRN"," 2:54pm","19-Jul-13"
"CafePress Unveils Classic X-Men, Wolverine and Spider-Man Marvel Comics Gear at Comic-Con(R) International: San Diego","PRSS-US,0027NK-E,...","GNW"," 1:35pm","18-Jul-13"
"D23 Members Can Go "Off the Map" at Disneyland","DIS","BW"," 9:00am","17-Jul-13"
"Surf's Up!   Teen Beach Movie Soundtrack Available On Walt Disney Records July 16","DIS-US","PRN"," 2:47pm","16-Jul-13"
"Jamba Juice Soars To New Heights With "Disney's Planes"","JMBA-US,DIS-US","PRN"," 1:17pm","16-Jul-13"
"runDISNEY D2.3 Fun Run to Kick off Disney's D23 Expo","DIS-US","BW","12:00pm","16-Jul-13"
"Live Well Network Personalities to Entertain Crowds at the D23 Expo 2013","05KPFM-E,DIS-US","BW"," 9:00am","16-Jul-13"
"Gladiators Unite As BET Networks Enters Into An Agreement With Disney-ABC Television Group To Air Current Season Episodes Of "Scandal" Eight Days After Each Episode's Premiere Broadcast On ABC","087L50-E,070S7N-E...","PRN","10:00am","15-Jul-13"
"21st Century Fox, NBCUniversal and The Walt Disney Company to Maintain Ownership Positions in Hulu","06Z50H-E,05XDJJ-E...","BW","10:12am","12-Jul-13"
"Disney Interactive Invites Fans to Play, Discover, and Explore the Future of Interactive Storytelling at Disney's D23 Expo, August 9-11, 2013","006ZBQ-E,DIS-US","BW"," 6:00am","12-Jul-13"
"Walt Disney may write down more than $100M due to "The Lone Ranger" flop - FT, citing analysts","DIS-US","SA"," 5:34pm","8-Jul-13"
"Dir ESTRIN Acquires 590 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:04pm","2-Jul-13"
"Dir CHEN Acquires 806 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:04pm","2-Jul-13"
"Dir LOZANO Acquires 698 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:04pm","2-Jul-13"
"Dir ARNOLD Acquires 590 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:03pm","2-Jul-13"
"Dir MATSCHULLAT Acquires 590 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:03pm","2-Jul-13"
"Dir LEWIS Acquires 855 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:03pm","2-Jul-13"
"Dir SMITH Acquires 590 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:02pm","2-Jul-13"
"Dir LANGHAMMER Acquires 590 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:02pm","2-Jul-13"
"Dir SANDBERG Acquires 806 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:01pm","2-Jul-13"
"Walt Disney acquires distribution rights for four Marvel films","DIS-US","SA","11:01am","2-Jul-13"
"Disney Acquires Distribution Rights to Four Marvel Films from Paramount","06QJ5S-E,VIA-US,0...","BW","11:00am","2-Jul-13"
"WALT DISNEY CO/ files (8-K) Current report: Items 5.02 - Changes in Exec Management, 9.01 - Financial Statements and Exhibits, for period end 1-Jul-13 (DIS-US)","DIS-US,DIS","EDG"," 1:04pm","1-Jul-13"
"The Walt Disney Company Board of Directors Extends Robert A. Iger's Tenure As CEO And Chairman Through the Expiration of His Contract on June 30, 2016","DIS-US,DIS","BW"," 1:01pm","1-Jul-13"
"The Walt Disney Co. (DIS-US) - Interim Report for the Period Ending 30-Mar-2013 (Japanese)","DIS-US","FFR","11:43am","28-Jun-13"
"Hachette Book Group (MMB.FP) to acquire Walt Disney's Hyperion book unit; no terms disclosed -- WSJ","DIS-US","SA","10:44am","28-Jun-13"
"Walt Disney Parks and Resorts to Celebrate 60 Years of Imagineering at Disney's D23 Expo, August 9-11, 2013","DIS","BW"," 6:00am","28-Jun-13"
""Sofia the First" Merchandise Line Launches at Retailers Nationwide","074NPH-E,DIS,US25...","BW"," 9:00am","26-Jun-13"
"WALT DISNEY CO/ files (11-K) Annual report for ESOPs, for period end 31-Dec-12 (DIS-US)","DIS-US,DIS","EDG"," 2:02pm","24-Jun-13"
"WALT DISNEY CO/ files (11-K) Annual report for ESOPs, for period end 31-Dec-12 (DIS-US)","DIS-US,DIS","EDG"," 1:53pm","24-Jun-13"
"The Lone Ranger: Wanted From Walt Disney Records Set For Release On July 2","DIS-US","PRN","10:35am","21-Jun-13"
"GeoPalz Teams up with Disney's Club Penguin to Offer New Activity Tracker","06VMK0-E,DIS-US","BW"," 6:00am","20-Jun-13"
"Walt Disney downgraded to neutral from buy at Goldman Sachs; removed from Conviction Buy List","DIS-US","SA","12:19am","20-Jun-13"
"Disney Channel, Disney XD and Disney Junior Announce Star-Filled Line-Up for Disney's D23 Expo","00B0DC-E,DIS","BW"," 9:30am","14-Jun-13"
"Disney's The Lone Ranger™ Rides Into IMAX® Theatres In Select International Markets Aug. 2","DIS-US,IMAX-US,IM...","PRN"," 4:30am","12-Jun-13"
"Walt Disney upgraded to outperform from neutral at Macquarie Research","DIS-US","SA"," 4:29am","11-Jun-13"
"Movie Themed Build and Grow Clinics on Deck for Free Family Fun","LOW-US,DIS-US","BW"," 8:16am","7-Jun-13"
"Despite Recent Walt Disney World Price Hikes, Ticket Provider Reserve Orlando Retains Prior Rates","DIS-US","PRN"," 5:45am","7-Jun-13"
"The Walt Disney Co.(DIS-US) Schedules Q3 2013 Earnings Call for 6-August-2013 5:00 PM ET","DIS-US","FCST"," 9:28am","4-Jun-13"
"The Walt Disney Co.(DIS-US) Schedules Q3 2013 Earnings Release for 6-August-2013 4:15 PM ET","DIS-US","FCST"," 9:28am","4-Jun-13"
"The Walt Disney Company Executives to Discuss Fiscal Third Quarter 2013 Financial Results via Webcast","DIS-US,DIS","BW"," 9:20am","4-Jun-13"
"(RNS)  Avesco Group PLC  Trading and Court Case Update","AVS-GB,06M0QF-E,D...","FECA"," 3:34am","4-Jun-13"
"CORRECTED TRANSCRIPT: The Walt Disney Co.(DIS-US), Nomura Global Media & Telecom Summit, 30-May-2013 12:30 PM ET","DIS-US","FCST"," 3:06pm","30-May-13"
"Montalvo Tequila Secures Walt Disney World as Key Account","06VKP6-E,00D51Y-E...","GNW"," 5:38am","28-May-13"
"StickyADS.tv Raises a 3.1 Million Euro Series B Round","07H304-E,06KJ43-E...","PRN","12:52am","28-May-13"
"Jay Rasulo, Senior Executive Vice President and Chief Financial Officer, The Walt Disney Company, to Speak at the Nomura Annual U.S. Media and Telecom Summit","DIS-US,NMR-JP","BW","11:45am","23-May-13"
"Disney-Pixar's "Monsters University" Hits Campus with Music from Randy Newman and Axwell & Sebastian Ingrosso of Swedish House Mafia","DIS-US","PRN"," 9:00am","22-May-13"
"The Walt Disney Co.(DIS-US) Schedules Nomura Global Media & Telecom Summit for 30-May-2013 12:30 PM ET","DIS-US","FCST","11:32am","20-May-13"
"Walt Disney downgraded to neutral from overweight at Atlantic Equities","DIS-US","SA"," 2:23am","17-May-13"
"CEO IGER Sells 1,000,000 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:02pm","16-May-13"
"CFO RASULO Sells 217,264 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:01pm","16-May-13"
"EVP PARKER Sells 19,206 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:00pm","16-May-13"
"Ownership Updates: WALT DISNEY CO  COM (DIS) for 15-May-2013","DIS-US,25468710","FIO"," 2:50am","15-May-13"
"WSJ is positive on ABC's rolling out live streaming on mobile devices","DIS-US,CBS-US,CMC...","SA","11:35pm","14-May-13"
"ESPN, Twitter to expand their collaboration - WSJ","DIS-US,CBS-US,CMC...","SA"," 8:14pm","13-May-13"
"Netflix Brings Great Disney Films to Members in the UK and Ireland","NFLX-US,DIS-US,DW...","PRNE","12:00am","13-May-13"
"GigaOm contrasts Watch ABC, Aereo","DIS-US,AAPL-US,AM...","SA"," 7:28pm","12-May-13"
"ABC to start rollout of mobile device livestreaming in some areas this week - NYT","DIS-US,AAPL-US,AM...","SA"," 6:07pm","12-May-13"
"Special Situation Coming Soon, A Look Inside NFLX and DIS","DIS-US,NFLX-US","MW"," 7:00am","11-May-13"
"EVP BRAVERMAN Sells 269,938 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:09pm","10-May-13"
"Walt Disney removed from short-term buy list at Deutsche Bank","DIS-US","SA"," 4:14am","10-May-13"
"ESPN in talks with at least one major US carrier to subsidize wireless-data plans - WSJ","DIS-US,T-US,VOD-G...","SA"," 7:46pm","9-May-13"
"ABC introduce app to provide live content on mobile devices - Bloomberg","DIS-US,AAPL-US,AM...","SA","12:50am","9-May-13"
"Disney Interactive Launches Personal Storytelling App for iPhone & iPod touch","006ZBQ-E,DIS-US","BW","11:57am","8-May-13"
"Street Takeaways - DIS Q2 Earnings","DIS-US","SA"," 6:31am","8-May-13"
"Analyst's Notes >> WALT DISNEY CO (Argus Research) 5 pages","DIS-US,160512-CN","FRC"," 6:29am","8-May-13"
"CALLSTREET REPORT: The Walt Disney Co.(DIS-US), Q2 2013 Earnings Call, 7-May-2013 5:00 PM ET","DIS-US","FCST"," 7:26pm","7-May-13"
"EVP MAYER Sells 27,537 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:01pm","7-May-13"
"SVP WOODFORD Sells 1,000 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:00pm","7-May-13"
"The Walt Disney Co. (DIS-US) - Preliminary Interim Report for the Period Ending 30-Mar-2013 (English)","DIS-US","FFR"," 4:37pm","7-May-13"
"WALT DISNEY CO/ files (10-Q) Basic quarterly filing, for period end 30-Mar-13 (DIS-US)","DIS-US,DIS","EDG"," 2:07pm","7-May-13"
"WALT DISNEY CO/: 10-Q FactSet Blackline Report for period ending 3/30/2013","DIS-US","FBLK"," 2:07pm","7-May-13"
"StreetAccount Metrics Recap - DIS Q2 Earnings","DIS-US","SA"," 1:19pm","7-May-13"
"WALT DISNEY CO/ files (8-K) Current report: Items 2.02 - Results of Operations, 9.01 - Financial Statements and Exhibits, for period end 7-May-13 (DIS-US)","DIS-US,DIS","EDG"," 1:18pm","7-May-13"
"Walt Disney reports Q2 EPS $0.79 ex-items vs FactSet $0.77","DIS-US","SA"," 1:16pm","7-May-13"
"The Walt Disney Company Reports Second Quarter Earnings for Fiscal 2013","DIS-US,DIS","BW"," 1:15pm","7-May-13"
"StreetAccount Consensus Metrics Preview - DIS Q2 Earnings","DIS-US","SA"," 6:49am","7-May-13"
"Euro Disney S.C.A. annonce ses resultats du premier semestre 2013","EDL-FR,DIS-US,08C...","PRNE","12:24am","7-May-13"
"Marvel's 'Iron Man 3' Has Record-breaking Global Weekend In IMAX® Theatres Worldwide, Grossing $28.6 Million","DIS-US,IMAX-US,IM...","PRN"," 2:15pm","6-May-13"
"The Walt Disney Company and EA Announce Multi-Year Star Wars Games Agreement","EA-US,DIS-US,001T...","BW"," 1:00pm","6-May-13"
""Iron Man 3" from Disney's Marvel Studios grosses estimated $175.3M in opening weekend - LA Times","DIS-US","SA","11:36am","5-May-13"
"SVP WOODFORD Sells 2,000 of WALT DISNEY CO/ (DIS)","DIS-US,DIS","EDG"," 5:01pm","3-May-13"
"Marvel's Iron Man 3 Sets Record In China With $1.8 Million Opening Day In 101 IMAX® Theatres","IMX-CA,MVL-US,DIS...","PRN"," 4:43pm","2-May-13"
"JAKKS Pacific Celebrates Star Wars Day with Rights for Revenge of the Sith 31" Giant Clone Trooper and 31" Giant Shock Trooper Figures","001TJY-E,JAKK-US,...","BW"," 3:30am","2-May-13"
"Marvel's 'Iron Man 3' Opens At $7.1 Million In 113 International IMAX® Theatres","0027NK-E,IMAX-CA,...","PRN","11:31am","29-Apr-13"
"Walk The World, a Three-Day Charity Walk at the Walt Disney World Resort in Florida, a First of its Kind","DIS-US","PRN"," 5:30am","29-Apr-13"
"Walt Disney upgraded to buy from neutral at UBS","DIS-US","SA"," 2:31am","29-Apr-13"
"Disneyland's First President, Jack Lindquist, Pens Memoir "in Service To The Mouse."","DIS-US","PRN"," 3:49pm","26-Apr-13"
"Walt Disney, cinema chains settle their differences; terms unreported - WSJ","DIS-US,CKEC-US,CN...","SA"," 5:25pm","25-Apr-13"
